,0,1,Class
3322,-0.18482164,4.418739,36
3323,3.8687813,0.42358533,36
3324,4.028471,2.3793976,36
3325,4.126478,3.0525236,36
3326,1.8017455,3.803206,36
3327,2.6918848,4.546339,36
3328,1.0171413,1.4380304,36
3329,0.5539211,0.819142,36
3330,-1.0917225,4.0444355,36
3331,-0.82270294,3.8694663,36
3332,-0.86996603,4.3385997,36
3333,0.16789937,4.7049265,36
3334,0.98502904,1.7584021,36
3335,0.877574,5.0243034,36
3336,0.55837995,0.72129464,360
3337,1.1525913,0.9349918,360
3338,-2.4372678,3.0279007,360
3339,0.6974925,4.5255504,360
3340,0.4471963,4.158627,360
3341,2.0547943,4.7185516,360
3342,-2.7661464,2.747671,360
3343,-1.1938348,1.5245504,360
3344,-1.5668682,1.7521877,360
3345,-0.93196,4.2134995,360
3346,0.34589764,4.38926,360
3347,1.583733,4.3906054,360
3348,-1.2324976,0.57280517,361
3349,-0.24583946,2.2618725,361
3350,-2.0557966,1.7204077,361
3351,-1.7918272,1.0396925,361
3352,-0.35775304,2.140488,361
3353,-2.1665976,3.0223525,361
3354,-1.0951456,0.47274745,361
3355,4.831338,1.97986,361
3356,-2.1828737,3.2233467,361
3357,-2.8990393,3.2960188,361
3358,2.8174794,-0.9527127,361
3359,3.984625,1.6390381,361
3360,3.739855,2.5554228,361
3361,1.9689765,-0.08415394,361
3362,2.5317113,4.6138163,361
3363,2.328958,2.6810603,361
3364,-0.83707863,0.043749522,361
3365,-0.6399121,0.0883662,361
3366,-0.13138247,2.713087,361
3367,-0.4068585,-0.08754097,361
3368,1.21107,-0.5493366,361
3369,1.4522163,2.629982,361
3370,0.98046225,-0.5876934,361
3371,2.2532864,0.014725626,361
3372,2.391594,2.4443889,361
3373,1.0978278,-0.5626325,362
3374,0.097793065,1.8551545,362
3375,1.7814025,4.6792483,362
3376,2.0176196,0.8115106,362
3377,0.19965048,4.725684,362
3378,-2.8426018,2.909854,362
3379,-1.6789873,4.5559454,362
3380,3.3069818,-0.42458895,362
3381,4.148882,3.7850173,362
3382,2.7348728,0.97034657,362
3383,3.0168831,0.8246844,362
3384,2.427914,5.385512,362
3385,1.5216264,2.001538,362
3386,-0.9912123,0.16845788,362
3387,0.4378586,4.8326435,362
3388,-1.2329435,2.5831764,362
3389,2.05633,-0.6435977,362
3390,3.0933022,4.333746,362
3391,2.8710456,2.192144,362
3392,2.1505382,-0.70725906,362
3393,3.2310686,4.360897,362
3394,2.479926,0.87310016,362
3395,1.2757579,3.5810513,363
3396,2.4073408,2.7462475,363
3397,1.0984603,-0.63176584,363
3398,1.1899791,-0.28106767,363
3399,3.1918573,2.4485881,363
3400,2.3300726,-0.34493563,363
3401,2.1105962,-0.30344146,363
3402,1.1081992,1.549459,363
3403,1.1874413,-0.45606837,363
3404,0.45562834,2.4105668,363
3405,2.431487,-1.0804232,363
3406,2.9898322,-0.84662837,363
3407,2.1045907,-0.45049745,363
3408,3.5518198,0.3501619,364
3409,4.2277346,1.2101256,364
3410,4.072138,1.3835728,364
3411,2.8637424,0.3281128,364
3412,3.6951768,1.872747,364
3413,4.058993,3.6438673,364
3414,3.6615071,0.15197468,364
3415,3.418611,0.6459079,364
3416,4.539028,1.1047107,364
3417,2.3462687,-0.33869323,364
3418,1.967682,1.8281461,364
3419,2.143487,-0.20254102,364
3420,0.87991124,0.97148705,364
3421,3.4215713,-0.09495218,364
3422,2.7881856,4.703831,364
3423,1.0006635,0.8109845,365
3424,1.0130343,5.574968,365
3425,0.7405306,1.5208669,365
3426,-1.374342,1.7413857,365
3427,1.0606024,1.8962235,365
3428,-2.1027844,3.4510667,365
3429,-2.1535816,2.9266517,365
3430,-2.2251055,2.1018617,365
3431,-1.418417,1.9845002,365
3432,-0.19484983,1.4629979,365
3433,1.2780585,5.543737,365
3434,-0.17092508,1.4548715,365
3435,1.0434715,5.542113,365
3436,1.3007683,1.9585358,365
3437,-0.9951228,1.3396486,365
3438,0.055142246,0.92764634,365
3439,-2.8118498,2.4281151,365
3440,-2.2322884,3.8758643,365
3441,0.53953516,2.0152707,365
3442,-2.4819503,2.3035038,365
3443,-0.8254561,4.7078156,365
3444,-0.9079096,4.665208,365
3445,-0.5986489,1.6269485,366
3446,-1.84865,1.507058,366
3447,-1.7450262,1.9890345,366
3448,-2.6390102,3.2497127,366
3449,-2.52981,2.9560466,366
3450,-0.8300538,1.241581,366
3451,1.0986055,5.494768,366
3452,-1.9383062,1.6072102,366
3453,-0.56561863,4.65484,366
3454,-0.41721642,2.041288,366
3455,-1.4420382,4.1978855,366
3456,-2.5856886,3.699389,366
3457,-1.7746652,4.30853,366
3458,-1.9135916,4.2751637,366
3459,4.839664,1.0470092,367
3460,4.6108828,2.6900723,367
3461,4.9773006,1.6465231,367
3462,4.7833104,1.0650709,367
3463,4.6734953,2.9270718,367
3464,5.1009674,1.7617247,367
3465,4.681444,1.143756,367
3466,3.9724576,2.0082204,367
3467,4.1829157,2.5590367,367
3468,4.2880144,0.7772288,367
3469,4.351521,2.5021143,367
3470,4.391835,2.6064863,367
3471,4.8547373,1.0232666,367
3472,4.360937,1.3678912,367
3473,5.1059666,1.7503668,367
3474,3.3458438,-1.090303,367
3475,4.412251,2.696604,367
3476,1.198198,0.7498452,367
3477,4.6695404,0.9127017,367
3478,2.714954,4.7565064,367
3479,3.6834474,1.185684,367
3480,3.3469849,0.53486806,367
3481,4.2456703,2.39473,367
3482,3.4078498,1.1343678,367
3483,4.849613,1.0722574,368
3484,4.5624228,3.1479173,368
3485,4.912106,1.1213514,368
3486,4.9167137,1.0907217,368
3487,4.036414,4.0188003,368
3488,4.861789,1.1747589,368
3489,4.6227794,0.9712494,368
3490,4.1051273,2.5170705,368
3491,3.0721202,1.2313747,368
3492,4.457962,0.7296328,368
3493,4.2749934,2.6977065,368
3494,3.8425527,1.9739156,368
3495,4.8278327,1.0066898,368
3496,4.3256993,2.8070166,368
3497,4.1495323,2.043051,368
3498,4.620431,0.46177152,368
3499,4.4694805,3.2523918,368
3500,0.4363494,1.654212,368
3501,4.677047,0.8731994,368
3502,2.9012945,5.1630645,368
3503,3.6783755,0.71842086,368
3504,4.281044,0.60668594,368
3505,4.1400204,2.432873,368
3506,4.4052625,1.0423682,368
3507,4.0404706,3.3050392,37
3508,3.3492723,0.8097928,37
3509,1.7568673,2.4936762,37
3510,2.3244724,3.866336,37
3511,1.9086185,2.4580712,37
3512,3.833007,3.5016012,37
3513,2.225214,3.0350132,37
3514,2.9295397,2.2294397,37
3515,2.2014146,4.4068666,37
3516,2.1097505,4.663983,37
3517,1.3027159,5.524225,37
3518,-0.32741112,3.017269,37
3519,1.8052585,0.008303619,370
3520,-2.950114,3.029788,370
3521,-2.9337718,3.0244462,370
3522,0.47991335,0.023778766,370
3523,-0.30123678,1.1228651,370
3524,-1.5660701,1.0175446,370
3525,-1.7247034,1.278743,370
3526,0.5621544,1.241671,370
3527,3.4729366,2.9778395,370
3528,1.6956043,-0.1744416,370
3529,-2.6617072,3.2200115,370
3530,3.7351313,1.2632087,371
3531,-0.40818706,4.6314306,371
3532,0.5793156,2.687247,371
3533,3.8822348,3.255952,371
3534,-1.064166,1.2728602,371
3535,2.2034254,2.917415,371
3536,1.2435153,0.18770207,371
3537,3.1505263,1.70188,371
3538,1.0133175,1.747371,371
3539,2.8843286,0.9576533,371
3540,-0.993274,1.9222076,371
3541,2.2566879,2.5536516,371
3542,3.6353643,1.1408595,372
3543,1.7215632,5.545753,372
3544,4.0709887,2.036739,372
3545,-0.5074641,1.403124,372
3546,0.9665882,4.8985066,372
3547,-1.4966543,2.630888,372
3548,1.2848581,0.24765964,372
3549,1.6284062,5.298744,372
3550,1.1708877,0.77058023,372
3551,-2.035444,2.682091,372
3552,-2.2647781,2.3209398,372
3553,2.691864,2.6138952,373
3554,3.9390335,1.1363028,373
3555,4.2466435,2.889612,373
3556,1.1205769,4.0719714,373
3557,2.155704,4.448613,373
3558,1.6358759,3.6894555,373
3559,1.3745712,0.24628621,373
3560,2.209418,2.9894571,373
3561,3.5589771,0.21351084,373
3562,3.499334,1.0860237,373
3563,4.0285273,2.0360172,373
3564,3.8503792,1.8150783,373
3565,4.066268,3.0133746,373
3566,4.2623396,2.13215,373
3567,0.0725903,-0.19865672,373
3568,0.38198373,3.1682663,373
3569,1.0182161,-0.053779613,373
3570,0.20517063,4.199171,373
3571,2.01339,3.1945183,373
3572,3.5062664,-0.65102893,373
3573,3.5765767,1.6281905,373
3574,2.596776,-0.3806974,374
3575,3.3714914,0.9606644,374
3576,3.3559153,4.6070895,374
3577,2.906251,0.7764421,374
3578,-0.1112063,0.8900469,374
3579,0.8643437,4.8203874,374
3580,0.1030686,0.11203995,374
3581,0.52980644,0.045296878,374
3582,1.5520768,5.226567,374
3583,-0.005163676,3.0577464,374
3584,2.3538048,0.19504747,374
3585,4.0820336,2.8568144,374
3586,0.8377111,2.8144176,374
3587,2.3625226,-0.7078029,374
3588,3.7995543,3.9790459,374
3589,3.2016754,0.79626656,374
3590,0.018035578,4.3006873,374
3591,2.3393705,-0.362192,374
3592,3.335218,0.58878845,374
3593,0.62823534,3.062968,374
3594,4.34315,2.0277135,375
3595,4.516875,2.3806026,375
3596,4.058624,3.0200336,375
3597,4.3432665,0.9604298,375
3598,2.9371023,2.4184825,375
3599,3.415251,-0.73177224,375
3600,4.2601686,2.8854644,376
3601,4.1189947,2.2621422,376
3602,3.765204,3.7213883,376
3603,4.1402555,2.832284,376
3604,4.148745,2.5674527,376
3605,3.348022,4.142652,376
3606,2.823447,1.0322651,376
3607,2.3173013,1.6860993,376
3608,1.8753905,4.835337,376
3609,-0.9843155,1.1013908,377
3610,0.5966946,2.117521,377
3611,0.587336,4.4144044,377
3612,-1.6585143,1.5688785,377
3613,0.34157243,2.2250636,377
3614,-0.2962946,1.2375991,377
3615,-1.4769462,0.65356034,377
3616,-1.2898204,2.2467954,377
3617,0.9892983,4.126398,377
3618,0.7907242,-0.06921645,377
3619,-0.11914756,2.2164412,377
3620,0.5795149,0.3197456,377
3621,1.2656547,0.43825966,377
3622,3.4923763,1.4153101,377
3623,0.011586808,0.41208693,377
3624,0.79067355,-0.3676157,378
3625,0.7521954,1.011137,378
3626,3.4140165,3.828723,378
3627,-1.0354388,1.4355605,378
3628,0.33611423,1.6362588,378
3629,1.0893934,5.4855466,378
3630,0.50888413,0.35473236,378
3631,-0.2653183,0.12394805,378
3632,-1.2107106,0.47886568,378
3633,1.3018444,4.107389,378
3634,-1.6892929,0.59985733,378
3635,-1.9051617,1.5743796,378
3636,-1.4357597,4.2809124,378
3637,-0.1481159,1.1620281,379
3638,1.2666581,2.1540854,379
3639,1.261892,0.82632864,379
3640,-0.64961183,1.3621057,379
3641,0.8777327,2.300584,379
3642,-0.5773694,2.102801,379
3643,-2.0296295,0.81524813,379
3644,-1.0626178,2.2430203,379
3645,1.0429496,-0.013478776,379
3646,-0.13451993,1.8513132,379
3647,1.4945252,4.753552,379
3648,3.2298825,0.5850383,379
3649,4.759417,2.0570517,379
3650,2.410629,4.5520773,379
3651,-1.7296033,3.04863,38
3652,-2.92376,2.812595,38
3653,-0.272433,2.8729646,38
3654,-1.3919629,3.914889,38
3655,-0.36185867,3.078753,38
3656,-0.96928114,3.121797,38
3657,-0.40530047,3.073471,38
3658,3.190353,3.4575877,380
3659,-2.3005784,1.6224754,380
3660,-1.8884606,4.4651823,380
3661,-2.6805615,3.2638962,380
3662,-2.5611904,3.3476331,380
3663,-2.6102507,3.5511217,380
3664,-0.7172464,3.1235971,380
3665,1.2459683,0.791536,381
3666,1.5142126,1.6477674,381
3667,-0.3822763,1.5249251,381
3668,0.55642587,1.8867034,381
3669,0.390377,0.47606653,381
3670,1.5197046,0.4370979,381
3671,1.094572,0.79572636,381
3672,2.835691,4.943227,381
3673,-0.61746496,1.4722563,381
3674,-1.0271045,1.6303269,381
3675,-1.2765764,3.405978,382
3676,-0.653946,1.7146637,382
3677,-2.4603465,2.004188,382
3678,-2.4127827,2.6721451,382
3679,-2.1281245,3.649291,382
3680,-1.9151736,1.0662968,382
3681,-1.3327844,3.0571978,382
3682,1.3068392,-0.16398676,382
3683,1.7517854,0.9202607,382
3684,1.1998228,0.09605897,382
3685,0.8229909,4.9033895,382
3686,1.7363845,1.9975462,382
3687,-1.2584339,4.754618,382
3688,-1.1379168,3.0881863,382
3689,-0.7845739,1.5967083,382
3690,0.24883325,3.350627,382
3691,0.8611675,0.012380328,382
3692,1.5422609,3.9065626,382
3693,0.3387337,0.33025068,382
3694,-0.6300967,2.525437,383
3695,-1.0891445,2.084312,383
3696,-2.1106312,0.8268712,383
3697,-0.7378195,3.045904,383
3698,-1.3618844,1.6132445,383
3699,0.7839211,-0.079943106,383
3700,1.5055476,5.436586,383
3701,0.39237094,2.1095672,383
3702,-2.1118333,1.3006026,383
3703,-1.6934355,4.6659846,383
3704,-1.1925427,1.3416244,383
3705,-1.1438879,3.8008378,383
3706,-0.758878,3.5796194,383
3707,1.5247272,5.2853446,383
3708,-0.52035654,3.3495848,383
3709,0.6153253,-0.119607136,383
3710,1.4793853,5.238683,383
3711,-0.9399299,1.170898,384
3712,1.4323802,2.0244699,384
3713,1.0634881,4.7457886,384
3714,-0.9056533,1.2977388,384
3715,-1.2441127,1.8340584,384
3716,-0.24040635,1.1918905,384
3717,0.40651527,1.5111935,384
3718,-0.28919947,4.6204114,384
3719,1.3069086,1.0435144,384
3720,1.215865,2.1994247,384
3721,0.67142606,2.5799155,384
3722,1.4522552,1.7562873,384
3723,1.3388766,1.1631056,385
3724,1.5693758,1.8092803,385
3725,2.664135,4.9466667,385
3726,-0.35344398,1.6019326,385
3727,0.24463989,2.1007698,385
3728,0.6684383,0.53587145,385
3729,-0.22092335,3.2184355,385
3730,1.6309656,4.7940626,385
3731,1.9647019,0.35187376,385
3732,1.8012801,1.9040649,385
3733,1.351337,0.69148976,385
3734,1.7503779,1.9576545,385
3735,0.34779826,3.1155841,385
3736,-0.7191829,3.1200945,386
3737,1.3308767,5.605673,386
3738,-0.7144222,2.2685437,386
3739,-0.08538428,2.5145538,386
3740,-0.029856993,2.3687217,386
3741,-1.8373513,2.6057804,386
3742,0.038405012,3.4416485,386
3743,-1.3545262,2.865287,386
3744,1.444641,-1.0259995,386
3745,-0.21713853,3.273813,386
3746,2.8529992,4.71589,387
3747,-1.0355817,0.5361294,387
3748,0.8275922,1.5328535,387
3749,0.8018801,3.603871,387
3750,-1.0415967,3.5623739,387
3751,-0.22907582,3.1869063,387
3752,0.041987125,2.138735,388
3753,-0.48591757,3.4085965,388
3754,-2.146918,0.9346993,388
3755,-1.9837228,1.9067644,388
3756,-2.064729,1.5259416,388
3757,-1.5427629,2.2114415,388
3758,-0.28764775,0.37318158,388
3759,2.6836908,1.4100686,388
3760,-0.2982754,1.9065771,389
3761,1.8369389,3.658409,389
3762,-2.6235397,1.5879294,389
3763,-2.3778362,1.3345352,389
3764,-2.676955,2.8078275,389
3765,-2.1435273,0.86118454,389
3766,-0.24338397,0.09830899,389
3767,-1.8587843,1.9950584,389
3768,-1.8809099,2.3419812,389
3769,-0.8628401,4.400524,39
3770,-1.6904947,4.4333415,39
3771,-0.660508,2.9381862,39
3772,-1.2359399,4.373915,39
3773,-1.385412,2.9114096,39
3774,-0.55216193,3.364654,390
3775,0.12570804,2.1125977,390
3776,0.6361368,4.354434,390
3777,-1.7010771,1.4966537,390
3778,-1.6345156,4.4526997,390
3779,-0.7842993,2.7023664,390
3780,-0.017795281,3.0620284,390
3781,1.4298513,2.8721898,390
3782,1.034717,3.978776,390
3783,0.07565732,3.6579092,391
3784,1.468639,2.0395396,391
3785,1.0423827,3.970093,391
3786,-2.3303728,1.4120888,391
3787,0.24404207,2.1104717,391
3788,-1.6150849,4.6525307,391
3789,-0.020686714,3.0252063,391
3790,0.45156848,0.04751464,391
3791,0.17697047,1.8656964,391
3792,0.75598043,4.0935545,391
3793,-0.700466,2.2217963,392
3794,-2.3179207,1.5275903,392
3795,-2.1623197,3.711736,392
3796,-0.404064,2.759746,392
3797,0.27057147,2.9712737,392
3798,-1.2587073,1.1010107,392
3799,0.3883088,4.680601,392
3800,-1.1748933,0.90719324,392
3801,-1.1561893,4.100672,392
3802,-0.50622267,2.3598197,393
3803,-1.70245,2.6908326,393
3804,-1.3459737,0.9761923,393
3805,-0.047887158,2.365051,393
3806,-0.41327974,1.7934165,393
3807,0.42280173,4.230877,393
3808,-1.565963,1.1645421,394
3809,-2.0674772,1.8025218,394
3810,-2.0375369,2.9982736,394
3811,-2.4114323,2.3651168,394
3812,-1.790753,4.205144,394
3813,-0.33125964,3.07201,394
3814,-0.62926304,2.9210567,394
3815,0.4465387,4.299137,394
3816,4.174712,1.3504866,395
3817,3.414308,-1.1561983,395
3818,3.458162,2.2807188,395
3819,3.5591483,0.009819263,395
3820,2.277966,1.7389011,395
3821,3.0177321,-1.3164629,395
3822,2.6263523,2.2170677,395
3823,3.9589975,-1.0425661,395
3824,3.782164,-1.1421438,395
3825,-2.160331,2.9738476,397
3826,-1.7666291,4.027726,397
3827,-1.7911397,4.2990203,397
3828,-1.7615691,2.2380583,397
3829,-1.0747558,2.54288,397
3830,-1.58698,4.63752,397
3831,-2.298775,1.0829353,397
3832,-1.976598,2.5412087,397
3833,-1.2978276,1.2340912,397
3834,-1.8006684,2.4283483,397
3835,-1.6364413,0.83105034,397
3836,1.3294207,3.868881,397
3837,1.9495159,3.7296,397
3838,0.11410514,4.6357484,397
3839,-2.5560567,3.5709925,397
3840,0.2239516,3.1752954,397
3841,-2.0874805,3.0437071,397
3842,-2.3963776,3.4086494,397
3843,-2.1523483,2.9186165,397
3844,0.30985764,2.9269927,397
3845,-1.9909827,2.7473698,398
3846,-1.8585429,2.5882242,398
3847,0.81325257,2.4541442,398
3848,-2.0820081,2.8963327,398
3849,-1.8233511,2.5218947,398
3850,-1.696825,4.633556,398
3851,-2.4327066,2.1822848,398
3852,-0.32760543,0.32197165,398
3853,0.54789734,1.4012817,398
3854,-0.6036099,4.4954586,398
3855,-2.2724233,2.2483978,398
3856,-2.5185611,2.567218,398
3857,-2.5148592,2.722691,398
3858,-1.961923,4.412052,398
3859,-1.5921391,1.5328331,398
3860,-2.138812,2.8643231,398
3861,-2.8297484,3.1957407,398
3862,-1.1776035,3.0647073,398
3863,0.17898628,1.9256431,399
3864,2.8313663,3.6657052,399
3865,0.2630601,1.9160583,399
3866,0.034285408,0.9985663,399
3867,-0.79231614,-0.4176117,399
3868,-0.4834639,1.6910104,399
3869,-0.6482922,-0.02697125,399
3870,0.18428554,2.5665865,399
3871,-0.049084917,0.42663553,399
3872,1.2784884,1.7367009,399
3873,3.006948,3.8831599,4
3874,3.0129972,3.88216,4
3875,3.1350775,3.7706704,4
3876,3.081349,3.700961,4
3877,3.3533916,3.6120079,4
3878,3.3801575,3.613544,4
3879,4.144046,-0.45493063,40
3880,4.6363916,2.2750316,40
3881,4.218275,2.7056694,40
3882,3.114265,2.4444532,40
3883,3.1311793,0.23572655,40
3884,3.9706392,-0.38913605,40
3885,4.667149,2.097794,40
3886,4.0953627,3.1581976,40
3887,3.1807585,-0.38095364,40
3888,2.7845778,1.9282935,40
3889,4.573592,0.2778171,40
3890,4.5196934,0.3405969,40
3891,3.5278947,-0.87077296,40
3892,5.0655704,2.1769426,40
3893,4.8855476,2.0372324,40
3894,3.802983,-0.87176615,40
3895,5.180091,1.5811936,40
3896,5.278576,1.2816814,40
3897,4.1300163,2.3308039,40
3898,3.9348507,-0.9012849,40
3899,4.557218,1.3491021,40
3900,4.4716463,-0.40942347,40
3901,3.9178216,-1.0018771,40
3902,-0.39905787,0.07121785,400
3903,3.1175086,3.5700526,400
3904,-1.9610629,1.39146,400
3905,2.2863307,4.6589,400
3906,-0.60049576,-0.08252801,400
3907,-1.0328575,-0.15676072,400
3908,0.5365379,0.229138,400
3909,2.4979978,2.9814305,402
3910,2.866209,1.0047112,402
3911,0.56125826,3.202255,402
3912,3.1742842,4.1505537,402
3913,0.65538704,2.4386036,402
3914,1.9779644,5.3966374,402
3915,0.27142107,2.0614321,402
3916,1.7968607,4.1234183,402
3917,1.1677887,3.6558757,403
3918,1.238927,1.8120626,403
3919,2.7964401,3.5499866,403
3920,-1.4726273,1.0920419,403
3921,0.5528306,1.9579821,403
3922,0.8105523,4.1072736,403
3923,0.63035035,-0.430849,403
3924,0.9813518,1.5633276,403
3925,-1.6974041,1.0105251,403
3926,2.471557,1.0837402,403
3927,1.880423,4.1109686,403
3928,3.6785452,1.4926068,404
3929,3.4949734,-0.90025204,404
3930,1.0550053,0.3817077,404
3931,1.072399,0.2446186,404
3932,-0.4588486,3.0140846,404
3933,0.57519215,3.0772018,405
3934,-0.8956749,0.41653264,405
3935,1.9640472,3.2807708,405
3936,-0.2713556,2.3516803,405
3937,-0.84391254,3.1798217,405
3938,-1.0229331,4.041289,405
3939,0.92792296,2.926659,406
3940,1.8572142,4.024047,406
3941,-0.23523748,1.9360025,406
3942,-0.9264786,3.4557416,406
3943,-0.72718644,4.229591,406
3944,-1.8237724,3.939929,406
3945,-2.3462605,3.578819,406
3946,-1.8232204,1.6255258,406
3947,-1.6716502,1.7218516,406
3948,-1.7526966,4.533061,406
3949,-2.356749,3.0488858,406
3950,-0.84126955,4.490703,406
3951,-0.73744094,3.504754,407
3952,0.16677228,2.542498,407
3953,1.3031981,3.7789555,407
3954,-0.02059063,1.8712864,407
3955,-1.1895038,3.5528042,407
3956,-0.32412213,3.6012588,407
3957,-1.2664627,0.9065923,407
3958,-2.470196,2.4022796,407
3959,-1.0900261,3.4535477,407
3960,3.5161843,2.1493065,409
3961,3.1976376,2.499185,409
3962,4.2154994,2.9100885,409
3963,2.2295132,1.2652391,409
3964,2.4884484,4.4346023,409
3965,2.0810506,1.2646488,409
3966,-0.15583788,1.6004254,409
3967,1.0633236,2.1575122,409
3968,-0.73931205,4.4870467,409
3969,-0.34046727,1.5235409,409
3970,0.9748257,2.1495025,409
3971,-1.760141,3.803837,409
3972,2.7939086,0.9518919,409
3973,3.5951843,2.6587727,409
3974,2.9521148,-0.7897382,409
3975,3.2307267,2.3240254,409
3976,2.6192465,1.1125655,409
3977,0.77727264,1.0554824,409
3978,1.2031612,2.7094166,409
3979,0.8807503,0.3511974,409
3980,2.2084033,0.97062236,409
3981,1.301771,1.522569,409
3982,3.3183954,1.1626636,409
3983,1.8853844,0.25370526,409
3984,2.3357897,1.4527868,409
3985,5.1597443,1.0425967,41
3986,5.153723,2.231662,41
3987,3.4678578,0.4447993,41
3988,4.8389654,0.74718845,41
3989,5.0896297,2.0015967,41
3990,3.8708642,-0.48298153,41
3991,4.643273,-0.34928104,41
3992,3.9708714,-1.0492264,41
3993,4.7235527,-0.05705208,41
3994,4.2971973,-0.8233058,41
3995,5.1218014,0.77584344,41
3996,5.116438,0.7248051,41
3997,3.5889986,4.170321,41
3998,4.391122,0.13059424,41
3999,3.6124098,-0.71423906,41
4000,4.836234,0.8567949,41
4001,4.735834,1.0516055,410
4002,3.8287992,2.1523092,410
4003,3.0843284,1.1578206,410
4004,3.966237,2.1936603,410
4005,4.163879,3.7186875,410
4006,3.1749756,1.1409125,410
4007,2.86625,0.59494865,410
4008,3.5052855,1.9783378,410
4009,4.071981,3.2715557,410
4010,3.4390903,1.9610009,410
4011,1.7191885,1.8791865,410
4012,3.7305205,4.18977,410
4013,2.9546597,1.1880547,410
4014,3.586105,1.4436178,410
4015,3.4166877,4.0693164,410
4016,2.879704,5.164106,410
4017,3.6528578,2.0395792,410
4018,2.3752065,0.74442166,410
4019,1.8631767,5.290896,410
4020,0.56210834,1.4316237,410
4021,1.5687981,-0.20367356,410
4022,2.9678142,4.9948153,410
4023,1.8047416,3.0958767,410
4024,2.998751,5.0778,410
4025,1.9762021,-0.21390653,410
4026,0.041994754,-0.70209575,410
4027,2.481303,0.9668332,411
4028,3.169119,2.4194372,411
4029,2.1524389,4.8924227,411
4030,2.823755,1.0883526,411
4031,2.4103103,1.1674683,411
4032,0.6633017,-0.38888285,411
4033,-1.0181015,1.5809302,411
4034,4.0169454,3.259383,411
4035,-1.7407186,1.1522111,411
4036,0.04179768,1.6851629,411
4037,-0.09425979,0.6575116,411
4038,3.4982119,0.8780577,411
4039,4.842787,2.0728993,411
4040,2.6397648,4.761078,411
4041,2.5804036,-0.9653625,411
4042,3.5446827,1.1291685,411
4043,3.4466336,0.96103513,411
4044,2.2620728,1.1505433,411
4045,1.9637971,1.1776326,411
4046,1.6968749,-0.09523021,411
4047,1.1472358,0.18141195,411
4048,1.0409518,0.652808,411
4049,1.19531,0.25898874,411
4050,2.1178515,0.5305803,411
4051,1.3704412,0.2535337,411
4052,1.3721718,0.27212876,411
4053,3.075588,1.314476,411
4054,1.6646106,0.6879339,411
4055,3.8612401,2.162756,412
4056,4.1931868,2.314702,412
4057,4.0194006,2.5015728,412
4058,3.6949503,2.2938354,412
4059,3.948445,2.3983276,412
4060,3.3954155,0.49753228,412
4061,3.4782476,1.5309459,412
4062,2.051684,-0.24507317,412
4063,2.5121384,1.2379237,412
4064,4.3769326,2.762898,412
4065,2.5178409,1.2488453,412
4066,1.7649957,1.857285,412
4067,3.6526215,0.64473367,412
4068,4.074055,2.3488553,412
4069,4.203781,3.7225142,412
4070,3.2741885,1.9612453,412
4071,3.0825267,4.695013,412
4072,2.1907668,0.8447281,412
4073,2.2338815,1.0424162,412
4074,1.1288627,2.7534144,412
4075,2.6522171,4.8856783,412
4076,2.2208552,2.9311316,412
4077,2.4981616,1.0528373,412
4078,3.2905583,4.555595,412
4079,3.478096,2.0251138,412
4080,2.3130157,0.92337334,412
4081,2.6278605,-0.3135605,412
4082,2.428281,0.70767164,413
4083,4.1753583,2.1871436,413
4084,4.055382,2.9822617,413
4085,1.641124,0.61632544,413
4086,1.4927707,2.1322906,413
4087,0.3956588,0.8484348,413
4088,-1.7475232,0.4591315,413
4089,-0.120248735,1.4370856,413
4090,1.7016207,4.281544,413
4091,-0.17587397,0.03569611,413
4092,1.3610677,1.9411104,413
4093,-0.088713795,3.7925277,413
4094,3.1931624,0.46632567,413
4095,4.805803,2.6459093,413
4096,2.4193969,0.64104056,413
4097,3.2639086,0.5405373,414
4098,3.1149924,1.850248,414
4099,2.9258432,1.0225871,414
4100,1.4117182,1.716498,414
4101,4.1855335,2.672636,414
4102,-0.29703215,-0.21874428,414
4103,0.27196154,0.6044874,414
4104,2.8059804,0.19999881,414
4105,2.2447906,1.80063,414
4106,3.5229447,1.0196642,414
4107,-0.6416719,1.1963423,414
4108,0.76073474,2.056692,414
4109,1.582439,0.6062331,414
4110,1.5035713,0.05759087,415
4111,3.1306062,2.5138938,415
4112,1.9501811,0.6190211,415
4113,1.3522702,0.06280197,415
4114,3.0629902,2.5458634,415
4115,0.7163653,4.7841425,415
4116,-1.1872019,1.1456034,415
4117,0.9279864,1.6047598,415
4118,1.8704233,4.155589,415
4119,-1.0489043,1.51762,415
4120,-0.11878467,2.255191,415
4121,-0.24912968,4.476043,415
4122,2.136254,-0.32931507,415
4123,4.177134,1.8160601,415
4124,2.6685407,-0.29380184,415
4125,3.6744852,1.8775315,415
4126,1.6008822,4.086501,415
4127,-1.0031003,3.6980371,415
4128,2.0751383,3.2055082,415
4129,2.2116995,0.03706641,415
4130,2.7372186,-0.7965708,42
4131,2.8751817,2.7244089,42
4132,3.9844985,3.1216135,42
4133,2.3322396,-0.97281426,42
4134,2.9891534,2.3910859,42
4135,4.029809,2.9213507,42
4136,2.089336,1.7637807,42
4137,0.54336065,3.9954875,42
4138,0.15627518,4.020917,42
4139,2.6255858,2.5449638,42
4140,2.5115047,0.37161922,42
4141,4.023698,2.99633,42
4142,4.2554274,3.081387,42
4143,3.3302171,-0.6347832,42
